# LongMsgKAT_0.txt
# Algorithm Name: Keccak
# Principal Submitter: The Keccak Team (Guido Bertoni, Joan Daemen, Michaël Peeters and Gilles Van Assche)

Msg = D740CE55B0E86CF8A22D597CCF4A0CBE14AAE4696F07B8659C20B884BFC8B37984972C9A29DBBFA5DBA4F1691B66963CFABF07919F7728E305CC924E6F49385740414F4E89B5E398532C3CD20B586A50F6873D09E4CE9F7ACA4E61EE718CF2D21744A7163A978FC2169031C2080CDEDAAF4E35A70A4DD352E48DD582810EFDB5E225CAB1BED39769382FECA88A4E20F3AA229EB4F42DD425A8BCAD9526B1451978ADE7493E0FC3D387A09C27550DB88FF0ACB88A2B00E61E0CCCF210AF57CFD545331A66E55404FF353F3117C1D2DDA67709732F66869FF8B1DA3ECFF2898BCEAE360D9BA63B90A2BA2FF6EF64BCB3AC96FFA2B0D3077A8FE3336791F86394F5476869D5BA630386355B856B1BFF69328164B83FFC305C639597662294D2CCF1A04A4EAA1B1CAE0B73253BA8585AA9EF98517E154391D10226D4677BAFF84F5C81253B94EB5283A68789D1BA75C9574AECB7AE77C42AB39171AF7D9B8DC630
Squeezed = 056FD40E56101E1A9C44DA7231CE66F46D9B9DCC54EDFA95F173E91F548CC69E905D813C4BACEAC76EC399EE1FC5DC39588CF5450727C994CE7D6A7BCFE4A2065AB597547217CCA09F16C232AC962EC7567E6EEEEE0F12DDD751ADFF45D095A81B5572442E8AEA2389D1A5B87FB425CB6421C980DB21E6CA74C5018F6183DAC4EA8D921A4A4797A099264A1A9FBC61F15D4824D5215FB6A1AC61AAFA30A83D16C9A9BDD2CACC8CFC10DBC31E9A80CA2CE788A0CC4CCCFD917878144455CA0CA123534D590BEDFB6A2C38458C4ACE638FBEDAC498E19A6B12A12EEC3C5C14A0A23F61890FDC7B8DAFFD5C95D4336E45F61852D12D44EFF6A9039983D8193ADA9D432D4C60EC33C8F8FFF1FFB22EA6AEF9026DEA9868F530EE00A09D5877CD38D76D3310DC992AEFA5BA3D46A04A93D7EB8DB59138296FC8D3082025C8F1DACCEE9EB5EA729293C4CA633696B3DE1A9501858A429842E3BBADD9807674B36E3A1186A5F9C8CD6C7FEFA00CC74B1D22841ABFEE5F9096AFC2E5455FFAC3940B09FE52A21A0347911E5B23BCB67FB476D8FA49EE5EAD8F74A4DD595903E3388B293A674AE5483638DA4F1DC8C05FF54C526CBC38992398F43E3CF17328C35337A5226183C96E3771C1B891B4904DE5776BE7EACC7C92396C871A4B28D91FE0156014D968204B3D1116E4891F18DDCFEA10B3DC111CB4DA0B12F51DAA171EE897BCB8
Len = 2867
Msg = 7BC6030249D4F304CA26AD5F6CB11A137E7E3FBE0E7B5964DB2CCDEC90DD0D72007307C0C5C763582CDE75126F578B8C84E2CCB397E18E671D80E7DD4C962667D9CD7E35BD00AA35E78BA48136923550D9A74DFFF21C66519DA4EE4408290FB9DFE6D9AFAB585C8E3BE153F3A0D582013A26F527630A99CCB3D98F1775981B7F5CCC0E06BF6CEF1FB7E824C25EB685BA7B635DCA0C3E7F707EC05566378321F72C807D9E7B6298F9979BAB6263DB4CDB69C8351532B5621529CE758358781F52A1392F1FC0C3869B195BAC66F0DE146C71EB22825485B0412ED2D6E04E2207584F327D90BC7E7A0149904F9BF0C5A12F03AF2445A2E0C81CA302CE7F7DDA7C1241EE4241F8000DDB5C3A7FC7F53E6647C03775E4953453218F426D1E1255E2C160C6015FF17AC8F165DDF4246AE7ABAE4F1A8E5068158F98D9E01858C528A40BE36DC1F7EBB71BD36429A86B2F16C795F62D8A8DA93DB774996FF031812C8C5DE23343393C19A0
Squeezed = 0665ED17E27BE992067707D1D8E349A003C6E6EE258C8D2F17CB50BD086AA9BDD6C76C4CE08792D6D7E4B967D4C1507099B46E5B916E0603C96035B5F54F71724544BC0647E82662AFB18756AE0255D9F3D5620E89DD53486C38065038D9045F9423ABC52821110C0DFE5A04FD686F5A2B4CBD6074338457E797BFAA7FD7C6082CAE39C1EBE8202CD13C8D7ED7FBD771BB20AA1FACFCE6157F4D71B5CA7409DB30BDF640A6724585DD6C52AFD9B85A8F8C9595610C8D256C2A9A351F433C38A05B700CDDB69BBEA191637FC76602A8F795D5375C58FA0026F6F017C9C254B591D014C6BAD42916DA38D42A61486CF6C50F6F800FE0F116DECF8A458C5262FB4B7D11DE64538103D5D2CBFD4B01AE1EABD5AB76C5B2E7B4FF9C7203EF8536CD62CB1C02F05A81BB0213AD2E4F0F09639657ED9909F7816404D4F1A9015AEDBD3615A4195F6B3378CECBA46D80159873334446076691B89CBF306C48DB79E85534ED7007B9E90981E62B210588B4EB8C7D8831AC04969DE04A6481FEE555003DD4028EAFEE035E7B2D848CC1736622C5C48051C3896290DBABCBAFE2C6514436D2FFF795CD94824D67728A360F1469C484D597B4D3BA85E1CADC39FAB1A6A8FD3B01E625336AB9C2A706348FE02677DDA05A4C341B2EE1856EFBBA4282E8274B8F4EC20917BD8E340737715B29420E558F8726E18C92E4138A45918F4E49BFF0AC
Len = 2930
Msg = 8A84D3C4157E9D3BA7C3F06617398A8F9F14A29658BF07FAD9B1857DA8C48841922D98765852DD6D23E0206E79F516F0A727EFE27EA654950B06116BACF707E6D533C52F2357C05C5E633AC0C65BAE4A3314F5AF5068F7F00CA69D16373B1D13F4F11A327032A7BEC4E65B77182195D17CFFE718CCC801396054419F1A3356CE846DE55E76F8E8DFE2C14CFFFA0DBE6E34495AA5D27382830715D0739446D209D88AD28909BB91ACAA1059203DE1AE8F374B325B83A84C7F57B1CBDEEA408963C6FF404F3B6B00025538BE3A664A470A36FECC108A4CD45158EEC18F4CB27F40ABEA829E6EE1B8073BA9A837EF955654FC15D03B23CE91A6D36B5EF776E5DDD4AB47CC30637B952D49EB6019D8B1363ED64A56C783214DCD1F6F51AE2CF6431DB7B58E77A5D05EC5E559973C1FE5C61729FC1056C1AD1372C1FB292867FE65FE93836ACE2199D0369CC98F840987199B22CFECF21F9AA21B9FCCD50912DBA6319612D2D61B1FA1DEEFE78D54BEC640
Squeezed = 48B2C6E8D02F02095859127B5370B659CDBCA7EABA8D9EA8F428AFA91A893E63B6F9317B417ECBC803F2413AE9ACFA7604F7D8397B9FAF28D92FE416577E298134B364DC9C90130AE24A3B1C62F575D1426300F7E04AC87DEEA5B9E99CDA291D90F962EC40C1FC2DE999EDDE4942F9DBE70BB333604D126BE84414C23CC86C3951FEA95E9561994567CF9FA96C6F247334B86310A98E12ADBB72406C4F4797D936F48D82E264C68EA6CEFA908CF016A57387D41C6EBE6A6BAA90DD7539B63EBCD4ACB539CCD4F724501BEC30D583E53EB0166D54CC9E9615F708893B83C772CC99E058AEBD9B3D30B447280863F94B979248B6C635632BB9B3CA6710FD1DC53FB5B09A35F0F4045897E93ABA6047C76DB89B54E4D3197AA50C769444FC2C30453BAC167A851E2485B846F5CA6449DE4F463E4193AC09C44EEDD44EBA9D05645BA8647A75C3B7195E76CD1577665E7FA747F1480474E8B83D5DB2AFE6123A11BF945BC0CCD459DB7446A0C25BDEB6407A29081B78092D92CA64FDA6B33BD6890EFBE5BD7355E61602534D7EDD591E3BDB37F2A2F5AA57CB030B3240176ED0F0DB604D6FC5DFD6BFF8527A8F00CF5CD96BE9CC6261C57DFCC5DAE4C274A168B8043EFA92D194FA2730C85F7BC915E84D86A1679C4ECBF0064F715ABC51FDEB03245D777ADCD7E94601456026632B4684D3BC6A7EA8D17D344974FE777EB9E04FD0
Len = 2993
Msg = 81A2A2A5CAFA219CBE3EDDC4FB35BD2A39AF18F5D2619D69443DEBA137B30497F38416C0484E505C438459AE204520C9C8EBD2D43EF36F35760C5026AA58AFE09A1E36F37F8A5F7366E132DE069DE3164FB0C46B157C447E26713AD2BC14DDD1B92D258AED7B876EF45E16D4A9AE7BF4AFCAF1EDAAB905B520C52A8A6D2DAFC4D624C64EF4D7A8BB34478CFC40FE56B6FB5EBF39E677040738A1BF30378A43BEDAD81A9CB78425EA699A3597496F2D1D71D550D787C1CFE7A23BC1FAFBAA684B20779DE282BF7E9A604A9CD4412E36CE5C8842093C8836557046EC164982663B2EE4AE9CEB29D8598F6FD29811E4AB90C47B85BF3F9CFBC9F885D6F1C7AF235730D48540547847F4AB3F02157F48F69481C34F12DD01E1CA39A62E8AB7CA69D6422C54A2E14A5D238733B3156D7423C731E50C99979D1F8CE742933E7B26387F56989F91246215224FBC16375B9D464D16E35766C23464F18F8A6E705919E3E3C3BBFFF4EF14D7ECE68F5224A45D3EC90A2F1CACC3AE00
Squeezed = 04BF125A4C2C1ABD2F4979DC2420FFC676BD6CA4760A72C1C2F1958722D57CED3BF5C0E418EBF1EC4B8887EAE2145209F0866439250D5E765D185D353FCA70C904E88E194770782C495BF1119DC2A24BA39FE42B6D0EDB3F6D20FC42569765B210639124520558AE3E55B45CC70D32ED76AC185BCED25A6E0160068475C700A059482954E22602AB31CE93CC6579E1C587C73D7C8CF64C0C405EE47BF1EEBFFE4D238A85EF5564DEFA8DAF0E785BEECDF46245E232E675285C4F59D4EB060586C943804C08C4FE7912BEEE41B5A0DA55064028D0FA6998906F5D98E76CE28A1167B6BEE233B259B9F08D4E129FF635EB53BBB0CAF5B4C861558809B0CA2B78328998BBEAC04368C563B5623E7BA66CB5CA821CA40A2BF77CD045040CBDA7AC308D3A6ECB83E5E5E927A823E1462850F9E38FE9B46EE96CEBFAC656E7A0C613E71D9AA7BCFF30B51F6219619A4ECAF199BB801FB90C63BDF630D3FBD157D84EDE26A43A96F99E76426AE48F3C99D54B92C86BA21832BF86A258350484C32E36F0B8AB42C150B8C1D9B331B505A6F03557E92375828C0966C908F565B1F88DF43F1EF67BF217AE63EE233C6EC843EACC4E8B879F1809791918EC4A6F3717F009434D9B8058AA659DA5369E1BA130C23DC783CF6FDFD0DCF06C79A96EE163123CB12617AA1E32CC92BFC934A4AFB6EA0640A03253DD851744FDF4A4CC02257FC1C3
Len = 3056
Msg = 023D91AC532601C7CA3942D62827566D9268BB4276FCAA1AE927693A6961652676DBA09219A01B3D5ADFA12547A946E78F3C5C62DD880B02D2EEEB4B96636529C6B01120B23EFC49CCFB36B8497CD19767B53710A636683BC5E0E5C9534CFC004691E87D1BEE39B86B953572927BD668620EAB87836D9F3F8F28ACE41150776C0BC6657178EBF297FE1F7214EDD9F215FFB491B681B06AC2032D35E6FDF832A8B06056DA70D77F1E9B4D26AE712D8523C86F79250718405F91B0A87C725F2D3F52088965F887D8CF87206DFDE422386E58EDDA34DDE2783B3049B86917B4628027A05D4D1F429D2B49C4B1C898DDDCB82F343E145596DE11A54182F39F4718ECAE8F506BD9739F5CD5D5686D7FEFC834514CD1B2C91C33B381B45E2E5335D7A8720A8F17AFC8C2CB2BD88B14AA2DCA099B00AA575D0A0CCF099CDEC4870FB710D2680E60C48BFC291FF0CEF2EEBF9B36902E9FBA8C889BF6B4B9F5CE53A19B0D9399CD19D61BD08C0C2EC25E099959848E6A550CA7137B63F43138D7B651
Squeezed = 4D442697E9E560A96F777681281D08C0E9F22C09BBC8F45A78B0758B865DD54D301B8E77A69840243181C8452995F09A75FDEFC6113419F5395F1720BB35561705C59574EDE8B332A4562EDE64999FDD82DAE12AA6B1DE6AB8ADCD8B8E1AD09FF391B704F417B113A2A3DE347526CCB2315D93CA005BDC89A94F189BB245A9624301B28A4E658193F63A5674A21E6BC12201708FB3744F43F85A086EAE5405DBE31F59D3B02A740E83E67388007C9BF4CCEB86B01EB71F8AC33444BFCB39C2B9982EB2E06AE054748F067EF2E7DBED58832350C4155803D521E9D6B37D1168FA5DB2C4B64E005D095DAAE2895C0245F38734C643AA9CA7A04F8998EA66212701386A9D40C00C8D76343BDA1401CA9580F836E08FB598227FC88074E020A50F2B60A9A8D146018D21B4A33914F6E5D3862E66579F1BFE52F5DC3FE38158BBD51F1212B58B3D06523618FF3A766A18E8F984B8AAA2AF4ED14ED75E47E62C6E8D1236268A589006C6ECFAE786BF46312181D9383C483D4A465B1E893C1D7F77BBBFDE160FBD61EC45B9EBD8C74527077D18D00D709325B1570842CAA761EA2EF22C5F44B06144ADE37F74E3FEA3FEC138DDAC95579E61555D8E4FCFF120B845AB55FADDF488D0B9E4C1B86322AAE09374618ED178D702312297F659CF0A860638CBF3E2EB37D017755116FD64BB206C2D8E17D11338AA41FEC03E5BAF3694C92654
Len = 3119
Msg = 4502421C8F0CD496CA17736732B945C0CA7375933ECF7BE85A12846FE750B5AD6589082A161FB30D4E8B6361D55CC4B4D788D8B69A913914191CE25B7F2DE37D10C39B48709C779CB5A598551D6633C32F7B7E1D86BA59D9CB61CE00507456C30C2888212C40A1035CC2A107B1CCF6D9175AF5DBB3B2FC14ECB7A4B4479225E133E9DDADA4862C4E9CB8C02911567B0A9B62A4EA0781482F2ECC0EBA32A934AA8B748022D243121420C288CD5B678D8D8A1BF70DFDEBD8FA6F2796E4D9DFFD67BEAFCF16804B170B42C0523DEDC791F5C92C24976C0B3BC4916283D979F34E42B3A88687B490D45A60F37677EA2339FE3AC629051F2DDAEDA5D5EF0EA895157010875FD830D95D1CAF0D6FEB32F7C885392FE631262315FC01C95C8E48590B12852CCC735B73EA3DA5F667419206707DA444A610FB02B697EED3B0E10ABAEBD0BF2B76D4266F9AE4A75036DAD91AEF3212785A188133EFB26A72EB7AF84BF2161FF609593C65570AE8D24EC0426387ECB522824AE8D9BCDF90C363DFB2952C7236154E02A068
Squeezed = 3F5F65D7EEB36154A1DBB9C8EF9BA5EEA289CE9F53D64DA609893AFDDDB6F54F2D2532E9DF39F2E85F6D65188640DA7F14C6ADF35F54C12B26EDB2B250783963FD34D8C655092899901D5D3314B5340C1108AC6369A27313AEC5D3C177D4740A3D99E03E3D093661FB0F798BA5BEAEBC19D2B1438B59B6B65105AAFCC7F2D8BA0580FB8BA1725F9A015D2AFFB5849C20AF81DF2F5A39741BDAE5F2D28410AF36BC08F6D6B9508C7A1BF618F836FD7928A03607FC9E25CDC0F3B8F892FA056DA08C491364A354335FA3B9F6706C999E728565CE65187882D3616BB2B934DC2F3AA8EA5268B1E83358059D0B974F6FB119F6C52FFC7E216CEAC877C3D6993161A4FB071EA6464D5390B1C204C88B77E21EB153507C7C39D1A5AAB7DC7C9060BBF2A511DD01B1146EC130C2891FABB8A185CEE9F319647765AF43152D29E91CDEE3D9374D4D66F2B673DE333DB2471CC455A4FCC2A11C5482AFEEA76ACDB33E1620B6FB57FF68912ED0E0C8EA6B687DAECF66E9A2D0F992FB95525545AD6CFE79EB33D7B8579B1B9548490C3741542C6D331ABDB7260484C7F9B4F5B115832E7DA2B90045567B4C171E417C4DD539022FB223ECD59BD61A766112CEF4B7F675355BAB08B423E37308DB3E9BAEE1EECD93C57840377EA404435F11513A2BEB91687FB42FBA52D19F7F68502A5929C8B4169B6CBCA4261B05D0682CD94FAD66E9DACC
Len = 3182
Msg = 533C539FB585F9481E6F244F5234F35AEB4FEFC81B2CD97DCF30982AD942B8CF1DDB83063ECD6EC07510B34CBBCB8BFE44D13C915BD0EA0F35934C421E5E5DE9DB6839E725807F5729C04F4DFC8A2F912B9B62DF60E6E8F694456CC8854CD4C5BEFADD8524D0178BCC140353E672F0D5C815FE15F7D95DA6BBDE73D4275AE20958B3F7AF17933B90779E52C781899A67534BFF64434216787A5E74D56AF653AF2A2DA9EF4A56D5DDF92F8237C941CF18568BEC316B40631E9E85565EA17B184C463D23652AB3E860D212D51A2DA80BE5C7D1BB654CCAEF10D926CC2478CC33E93D45E9CB975B012D8B74A6795BD605F323EA1BA1CE9678B2FC05944DA87E036D10E60591B9CEDDE23CB83B1E9B1D02E61F19FCD54E02FD22809B960A51D238B6A76204CFF6E6F7482CDD4A17B9ED7B038517B0528A163E908843643D7DB9DAE6543C860CCDA905E1EEB5EB2A7E1418AA955DFD6FBEC4E195639A8A1374EF89EB4B7BECA4F796D7F558815AB0D99150EA5CC19A0822F45A436DDB5128EA00814E3C8055676D4D3256C24ACBFEC4B4
Squeezed = 1985B78FC99A86DCAD36E288F6C46F8BBF3D7A7FC36754767FEF2497A7BB1C4C189758BDF7DA7E65C28037495D0DD1E269E833CAEF1BE4CA81068F9FF8A93986DC275D5B195ACCB496FDC2635ACD51A9A174BC99ADED15F5FF7298FAEDAA006801B80371D0DF40B4101ADFE69256A97E015BA8395EA6A4AE51CD1014F724A05DDEE0CC8939190A49AC88C9F3F825F1F5A21D148D5FD31ECD64D7CA85E42354FCD6C929F5753D02A400A7D071B146664A62E47AC2564B71277B84DACA9D866E619D4C981571F4E1D0564D4064D5B82F46DD37BADB0DA1CBD0277DF6581F98BFE3677D48C8319FBDEA2B424D23BAEE9991F519DCEFE7FB21BD2303659CC27B510E247FDA9F0987CA728BE07E6245D51294935F078AA579EC62935B803FA340285B3AFA9F52CE0106B14794A9EABB04969E62D403BBB414363A7C611E8482A3629207313F160490C983D55780F124B7957FB3914E724FE5BF2E516BC9CAA739560ED0E2E649F16AA4A920370C6665283A2A2946DB977E8A3C4B20DEBD5083ED1AB0F66B2F12E7AB2D39A869358546DE5770361E29A248B78009EC1C12A473DFF8922BC87E2872C8FC7FE3080D84D4FEF10FE51650D5D6D11031D11C3D90F06BCF5C9AB41F1ABA54D0E2F6D33E37ADE6871D776F60A2BB5E9449F31C2D6F2F36C4C82D1886E870EB164813E5073A5F3E4C1AE7E9498538DC7BB38A89C84E92A45C87
Len = 3245
Msg = F470F22F4B441B26956FC237E7D9F36A176ED145243EAB7FE0B8B5B99A65ABE9BF7E43E4627DC3920D5567BB52C35BB2E59580A43270AA06FD4B9C901D3A3C15540ABC4A19385EC19D16F5CA1202B9A5B8B5E38CF7336385E8BE8BDD3CE4AD660A112F407FD257F054BCEBB75F26E601461A529C3A21E2AAE71F3D8234E7B1F0373C8FD1738632904F8B5F6DB5FBA3DA09FD9B49F06EEBFD3366E8980E3E179F08FE742453DFF8848CE37E84D0629A4C1FEB9B37EB125D598CD1EFA2FA47129449521C7259D0D420FA7B11545633E056AEFE805D2102D4508CC9A4125B1281870D12821ED98DF16ED1E43E9B699FB9245EA95E459C27784B4A5102DF7E7CB2D2E5CB1B82F5852E4D468DB5858332A2089DB423A4F15EFE773CCC4853312425F15D726EB0897E137AB1B669CE8A2727140247DCD8B639FB9212AD49F52378B6A8C77C1A938E80ADDBD331DB8A7675235FE02AC891B54AFBBEB8763D902C58D88E4DFE924351A145B0735F2A9A85EC6E8284A78B6E9316BD2760F8C4FDBC4DB88ABD0AA7B69320866D1255C22BF4C7D9ED39063AE25F60
Squeezed = 3A9740A66325C2EE7DB4E3CA5A4AF137800222C11E390048176EFF1AD66DDE4094BACEB79617129C46605B3CD5F8BFE021E9AAB203FB50E419B3549AB5521E7CAF0B4FA8FDF9F831EF54E3D34D5DCF6F0DC7B08C78E96BF127A64D3E550F9FC1B615C9ABAC48F60AF4D9FF77076176C90034FB093958592A32FA2A0430B6247452B5B89CEBA6330AF2AD98AB99A62F9544B5DD52D763E4CCA9E8B0FC9D4B0DA03F5432C5248EF3E64BDB4CB487A182FB2DF429D085DD69FCFF7135497B8729C7E235693ED1FED2D6AEE9DB20D877CCEE53F294DB7F8FCE36116F7C3E62B0D78E8DF87818DA28693DA47066891641EA011AF8BF4C12FFA900F70EBCC4D28A2B1C359C44A6D42B5931DEBDE6C72C8255DD3A3154C1DADCC3DAB5FCF521B1F0AEEAEB2B942553526D4249C1E4334BE51C909490516AA77151335AB02734D7B64694D916D3AFF4BC8C6DD8FC772DCA38ADA319E4823243D59C748CA85A0D00294A8438DF62751AB55738BC8AE169D0E39AD089363895DA2B8046B399738D0B39BD4A18E1169063D76DD9E9956F39C89A3A24F57DFD8D8C022EF25E74A23C0C4A247E182B95226356BEE3F64FA856317F6BD5316E5F64BCC156C6FABAF4CE6F55F42D6726E8D96645C577D4F1A010607C1FBECC62D35D2C8886D3BCAF781B224750D28A8B38420CCFE3586316A1170E93BDA9E7D0DEF211D199A70EBB08D8BB6400CB
Len = 3308
Msg = 79A1ED96E3D59287D620388403AC2B41F054DCAD59976422C61BB06739294589A02BFE7DF658EDADB6E2AC7F9556AF984E093795AC568AF34EF516C3ADFA4060BA183A64267BC4AA778F1057E96FAF0E9FE451946166744F5C137D29CC665E03849162FCB1AC6A90241CD22A2AFF14F0D936931401F9171C55598C98316B006E29BE2F3F6C6C28607CF0DD05E7DC6F4499F84502F113097692A46B7E88D173A3CEF08A05B40BC9018404EA67C94997AD686F068C5F925DFFAB8C2E548EA98E1BCAFD1A7919B3287623E77FCFB1751BF4516C5F811C13E39B7C293E58110C343E75DC9E17C151528D280217BAA6B69F955D8316C97D10E553A4CEAEE68B4A74F9621A7EFDD222FE3CD061AB3B53FFE28E060ECFB534D44BA95DE4C9D9554008A495D40FFF3454307E8066E4F01D4E16A4D33D728958110A82FF88CB404A2A378D1C1A5F02C71914CA9BC9A597036F8FCFCC86DE5158951F5E28E9F7500C962C5C3D754DE89EFF234CE98C993D7E8D2CD9EA0319ACEA05FA8505A43015A305AA49E881FDC4785A762858EC90C665F03764643ED9DEE1BF5BB90B6DCF8D9BF0
Squeezed = 8256845FE34FB97745C09B6C1B597312C1ED2FA6321F28A28C83395AC24838914832FBF55BB8EEB4FDFCBEDB483D56C2F2F997AFCF3D5C3DEAB7FB76D5F27F07FE28A776BB4841F0246C185EC3B3CABF24A2547473EB9E22455669B5A09D54060E808897905265A17CC56E3EC9C367F8EEBD0BA6D6F4F3D728244B43FB94F045F580225FEA86F20A67C93F746DAA56CE01C8299D32D508130663F529EB496E80DCBF93A3D697B4D4BE5B371B4339500E6B7C1FFB374124ECF83B66A609070A09DFE0BCDFFD170A7B91FEA4B700FF2D72B9FB544DA16FC6D2F62B5B32EB87C047DC49218A948B5F62B18CE187336E925E34A1725446FFE013C5278C1D7976F1A63D720C78F54EA8AC6E67DA60212147CED01D21A21E0A45F6ABB00EEB840D3AB1919909CD2978F6E8FB629D87830B3B799F62DB8AB1BE29D4EF49A2EB1A00E7D55F57E376FD18BF0A922296CFB820003EBCE65F78B2C5DC5A387F26B24EDAC98D168E15743F7EE1C926F66ECC534048557C1CD7466426242A8978BC2CC16DB9388D98797E9C15E8C8A216050E0C711492C65C5EC7921D45F48CC33C69CAF5B7A546E6E0ADA6E18ABF823AE3C6FBF10349B4FB5862F968A152BDDA8669FB2C4C4EC76162129F6F0BFADC76BA247243A8F77C0664663254A0C9908719AAD9F7DA337BE7D9804EE2E7B5E2B1E1BC258536F8737228C189849EC7DF76DE62FCC33BA9
Len = 3371
Msg = ADA660319F056F7CC74116E2DB8AD193440D7DA8BB4DFA5E9FAC10EF695F7692C629C1104DE125087CBB03D4260F7ABF0177084E947E7B7CFE1245F1BC9999AC4084B6B4C52E5D349516475C565BCD7D507962BB3BD372BE1CD35C1BF3C500053365B87C6ACF98D94FD57D8F9E03B1591737AEC61EFD449A75E42A49CF20771CD259B189B881585D956AA1FDED4ACB77158D20E8F6DD60703566A49AE6FCAF4423EB2FB0F893ADCC7ED0C5C65ECB0D58CE9E6CCCBFEB90EAC4AD3D21C94452699245FE8792FBE884CC0545DAEAC5A30AF3C0DD05C2427D8108DAD035501CDBB46DDBDA25A0EE47EF8B21956D6F2560E3E2E220EED696F66995719B2A6D82255057FABAE99C08576CBB38E1F29038CFF04E46794AE1BB2693AFC6599EB675EEFAB808052A3ACF3CF6FEE0CD97CCBBDD66773F41F9FC3C08365CE379E258A667DB7D8E903F009CFAC7A448B8069E9698B1F0F21A60C1CBF59A709D6CE879817EBDF4F4C12271F40509051DA9D85585E1FFC5EAEEA08E3B65F2494559BB36B2EBD9242E554C45EED28F3B68B7FBEF5B4BB060F51A1CA24BC180B261A9F773872199D1EE71159880
Squeezed = B366D5C97BEABD66753D89362E2DA3517A468909DF7DC3B5AB315229DABB6BF8FE1F8254934A3D591DD1BB57A0A7F158E85122A794926DFCB8EDE7F34FAD4BD6038C4847677374EE268FB67D9BC55702332B209508B710EC87F2DF3237B5DC619E2A9906D8F579E4DADB46C837554C32C1CB97BEEC57F4F119ECD8D5EB5931328BE9B3EC257A82823C6E91BCC9DBCA465ED0C9EC4852F0E03673CEA3AA07D3B8B36426D55A4A01387F14E805083079A84D9BDA5CAC4219E8542944B3213C08EDEE42326FA3951F87040CE0CF72D3481A07B74C7CE45013F3C79E44A9CBFB75A63666D7DD12FA9E842E6D18884C52BED204178C4C01CE924BA51D4FDC903305A84C3E9EC7C642D84EF4C05E4CD33567A06A61C0B9FA3F613DB1D0CB1EE02D8A889024605985A59FE67337545F9D6A6D6851EAA750CDD6538866EBABC7C57C4E2BF308B5DDEAEDE27B7BEFA0EA53C3E868BD4C382E2B8696525F6E276FB4A0CBF3CAAA38D80BF36A3906803328E793A328F9FC3535E71563A227BDDF40685D37208431ADBECA464A6D22EDF7C2F441ED44AF254C743B774712C7DBB30C93560A5DF3375277BEB1B70FBAA7B8F818F034E6FD965A0946D418FC7D771DED93419A70653FA4D9CF3A89274D7044A82B848ACDAF44F213CA1413EE3787AD19620CB374C00301B5DE9BD96C91A5A4815129AAF302633B97747F39E60D475E0DFE01B78A
Len = 3434
Msg = BE58A686D280E96DFB0E216A4ABEFDDD56686F3C14E625373CC21A7DD30901C4C75C1D2B90D9FE54DA197DB88AC7AB6F1EBA8602C7947BF94C1A7A1251FCC1EE4659C03E6027BE9D521D9DE96FAB9D67C9A273979E6866CC9BCC8199C4CB0357E4B9F7BE376C2B7DB6D2D8057FC22066C9DC764298E3DE45AE72C85EA6EA44742887136FF964AB092C113011C8DF7A8B6C5D14F68704E31F4681B620FA9B97228D9F2A34F5BA7BF8848418E1B92823F470017AA07CE483BC5735CA2D5D54FA09A75018097CD150E42E3C1B14DE93FE4BDA4332A681B0464CEB59AF7A13DD293AE080628197199E19DC14B5B73B06296DF26F0343D3E45B29453048BDC9B5B5CEAC44748E867FD4B307656DA29BAB874CFAAD603F29825E041BC6C2FED82247A3EAA3A63306E7081653C7AE2E3BAE8B5F034794DB9C0A7B1A7F94BE84FB7375BDC625C9BDC55D9AD010F01C72D05D8797F13EC58331CF56E3652664B7CE20F7312D3736B6B2B5CA5F4BFF2AE95BDB247FFFCC8DBEAF1EBF15D297DF6D817AB48AB090E3AF98618514EB27E61A2C776E343D9FA92A0129351B2F904161DF75052E0AEDB5010CFBDE0D4C1849EDCCC0
Squeezed = DC385582C73CED7F84B174DE518709CC66A2C04922D51D63A176DC7863650D0545239FA6D9CCCD2D3511E65B6E36D58D68949CCBB7C09070398E7020627597380F308476236FC137BB35924561873D8DB6906EBC4F008A361BBD4DC603924E20F5C31C9C5399C55EEEED269F4869866BD53DF3C53A3FD783BDAE76099522D26DFBB6D1B3E2B2F6923A5490AF6603B2CD20CFCC696204BD0E0843F89A2D790705394BD0D8F50DF8F0209DE1CB5B6F783171B7219FB1AFCB75E0C7D00DCB876C9E38B0A6EA7502C35263DC90C687F316B2973E64A6AAF0BF6119AD7F1295310885820E0970AD65FF7A1F80A832F7DA5855FF30E50C300669DAA6823252EE61AFE6422E895BEA1A60FC8BD362F52EE2C8819412ECB5D73B9BA54426C000E7EA4122413393B1058D3ACA2B0B4B8894E419A40BF1D17FEE1110C7F4E8ABB96695439898116207BEEBEE117E11521B028CD953641E0DA9A03F15EADF02EB635B1665456436F3867D9CCAC5F2AE1B255C0420FC731A7FBB0C936CE4A0B62597D1EF5E5C820E0F74D3B995C199D9327D2220851B07D40D6250BBBC75158CEC276CA89F2209E85026B36A809AC20AAEFAABE16E47031FE3B63D911368B186FE10D1C058A9DCA95215F1C8B9208A581B0C6B53B0E9DCF14FF1F12CE2BDF1743F6E94245B06D02B85929D68CDD2A672005BF99F188E352D92CE8AF14A231AC9B737481279F6
Len = 3497
